order_id,customer_id,order_date,status,payment_method,total_amount,item_count,total_quantity,avg_discount,product_categories,products_list,year
O0000151,C00155,2018-02-27 10:00:00,completed,credit_card,948.87,7,10,0.07,"Electronics,Fashion,Health,fashion,health",P00108(x2)|P00074(x1)|P00034(x1)|P00074(x2)|P00045(x2)|P00134(x1)|P00051(x1),2018
O0000158,C00397,2018-02-28 12:00:00,completed,credit_card,346.36,4,5,0.12,"Electronics,Fashion,electronics,fashion",P00133(x2)|P00015(x1)|P00042(x1)|P00186(x1),2018
O0000158,C00397,2018-02-28 12:00:00,completed,credit_card,346.36,4,5,0.12,"Electronics,Fashion,electronics,fashion",P00133(x2)|P00015(x1)|P00042(x1)|P00186(x1),2018
O0000158,C00397,2018-02-28 12:00:00,completed,credit_card,346.36,4,5,0.12,"Electronics,Fashion,electronics,fashion",P00133(x2)|P00015(x1)|P00042(x1)|P00186(x1),2018
O0000158,C00397,2018-02-28 12:00:00,completed,credit_card,346.36,4,5,0.12,"Electronics,Fashion,electronics,fashion",P00133(x2)|P00015(x1)|P00042(x1)|P00186(x1),2018
O0000162,C00894,2018-03-01 11:00:00,completed,credit_card,1349.93,8,9,0.11,"Electronics,electronics",P00128(x1)|P00001(x1)|P00109(x1)|P00165(x1)|P00070(x2)|P00100(x1)|P00148(x1)|P00187(x1),2018
O0000162,C00894,2018-03-01 11:00:00,completed,credit_card,1349.93,8,9,0.11,"Electronics,electronics",P00128(x1)|P00001(x1)|P00109(x1)|P00165(x1)|P00070(x2)|P00100(x1)|P00148(x1)|P00187(x1),2018
O0000162,C00894,2018-03-01 11:00:00,completed,credit_card,1349.93,8,9,0.11,"Electronics,electronics",P00128(x1)|P00001(x1)|P00109(x1)|P00165(x1)|P00070(x2)|P00100(x1)|P00148(x1)|P00187(x1),2018
O0000162,C00894,2018-03-01 11:00:00,completed,credit_card,1349.93,8,9,0.11,"Electronics,electronics",P00128(x1)|P00001(x1)|P00109(x1)|P00165(x1)|P00070(x2)|P00100(x1)|P00148(x1)|P00187(x1),2018
O0000162,C00894,2018-03-01 11:00:00,completed,credit_card,1349.93,8,9,0.11,"Electronics,electronics",P00128(x1)|P00001(x1)|P00109(x1)|P00165(x1)|P00070(x2)|P00100(x1)|P00148(x1)|P00187(x1),2018
O0000162,C00894,2018-03-01 11:00:00,completed,credit_card,1349.93,8,9,0.11,"Electronics,electronics",P00128(x1)|P00001(x1)|P00109(x1)|P00165(x1)|P00070(x2)|P00100(x1)|P00148(x1)|P00187(x1),2018
O0000162,C00894,2018-03-01 11:00:00,completed,credit_card,1349.93,8,9,0.11,"Electronics,electronics",P00128(x1)|P00001(x1)|P00109(x1)|P00165(x1)|P00070(x2)|P00100(x1)|P00148(x1)|P00187(x1),2018
O0000162,C00894,2018-03-01 11:00:00,completed,credit_card,1349.93,8,9,0.11,"Electronics,electronics",P00128(x1)|P00001(x1)|P00109(x1)|P00165(x1)|P00070(x2)|P00100(x1)|P00148(x1)|P00187(x1),2018
O0000170,C00179,2018-03-02 14:00:00,completed,paypal,1069.58,7,10,0.11,"Electronics,Fashion,electronics,health",P00157(x1)|P00034(x1)|P00188(x2)|P00045(x2)|P00021(x1)|P00084(x1)|P00050(x2),2018
O0000170,C00179,2018-03-02 14:00:00,completed,paypal,1069.58,7,10,0.11,"Electronics,Fashion,electronics,health",P00157(x1)|P00034(x1)|P00188(x2)|P00045(x2)|P00021(x1)|P00084(x1)|P00050(x2),2018
O0000170,C00179,2018-03-02 14:00:00,completed,paypal,1069.58,7,10,0.11,"Electronics,Fashion,electronics,health",P00157(x1)|P00034(x1)|P00188(x2)|P00045(x2)|P00021(x1)|P00084(x1)|P00050(x2),2018
O0000170,C00179,2018-03-02 14:00:00,completed,paypal,1069.58,7,10,0.11,"Electronics,Fashion,electronics,health",P00157(x1)|P00034(x1)|P00188(x2)|P00045(x2)|P00021(x1)|P00084(x1)|P00050(x2),2018
O0000170,C00179,2018-03-02 14:00:00,completed,paypal,1069.58,7,10,0.11,"Electronics,Fashion,electronics,health",P00157(x1)|P00034(x1)|P00188(x2)|P00045(x2)|P00021(x1)|P00084(x1)|P00050(x2),2018
O0000170,C00179,2018-03-02 14:00:00,completed,paypal,1069.58,7,10,0.11,"Electronics,Fashion,electronics,health",P00157(x1)|P00034(x1)|P00188(x2)|P00045(x2)|P00021(x1)|P00084(x1)|P00050(x2),2018
O0000170,C00179,2018-03-02 14:00:00,completed,paypal,1069.58,7,10,0.11,"Electronics,Fashion,electronics,health",P00157(x1)|P00034(x1)|P00188(x2)|P00045(x2)|P00021(x1)|P00084(x1)|P00050(x2),2018
O0000177,C01033,2018-03-03 19:00:00,completed,credit_card,277.05,1,3,0.08,health,P00067(x3),2018
O0000178,C00781,2018-03-04 10:00:00,completed,credit_card,317.82,2,2,0.12,Electronics,P00062(x1)|P00032(x1),2018
O0000178,C00781,2018-03-04 10:00:00,completed,credit_card,317.82,2,2,0.12,Electronics,P00062(x1)|P00032(x1),2018
O0000180,C00964,2018-03-05 16:00:00,completed,credit_card,626.61,5,6,0.09,"Health,electronics,health",P00064(x1)|P00056(x1)|P00162(x2)|P00075(x1)|P00118(x1),2018
O0000180,C00964,2018-03-05 16:00:00,completed,credit_card,626.61,5,6,0.09,"Health,electronics,health",P00064(x1)|P00056(x1)|P00162(x2)|P00075(x1)|P00118(x1),2018
O0000180,C00964,2018-03-05 16:00:00,completed,credit_card,626.61,5,6,0.09,"Health,electronics,health",P00064(x1)|P00056(x1)|P00162(x2)|P00075(x1)|P00118(x1),2018
O0000180,C00964,2018-03-05 16:00:00,completed,credit_card,626.61,5,6,0.09,"Health,electronics,health",P00064(x1)|P00056(x1)|P00162(x2)|P00075(x1)|P00118(x1),2018
O0000180,C00964,2018-03-05 16:00:00,completed,credit_card,626.61,5,6,0.09,"Health,electronics,health",P00064(x1)|P00056(x1)|P00162(x2)|P00075(x1)|P00118(x1),2018
O0000185,C00732,2018-03-06 12:00:00,completed,credit_card,221.56,1,2,0.24,fashion,P00136(x2),2018
O0000186,C00032,2018-03-07 16:00:00,completed,bank_transfer,313.84,2,3,0.21,"Fashion,electronics",P00105(x1)|P00198(x2),2018
O0000186,C00032,2018-03-07 16:00:00,completed,bank_transfer,313.84,2,3,0.21,"Fashion,electronics",P00105(x1)|P00198(x2),2018
O0000188,C00275,2018-03-08 17:00:00,completed,credit_card,38.1,1,1,0.17,Health,P00064(x1),2018
O0000189,C01028,2018-03-09 17:00:00,completed,paypal,1206.63,8,11,0.17,"Electronics,Fashion,electronics,fashion",P00028(x1)|P00097(x2)|P00105(x1)|P00034(x2)|P00135(x2)|P00198(x1)|P00028(x1)|P00077(x1),2018
O0000189,C01028,2018-03-09 17:00:00,completed,paypal,1206.63,8,11,0.17,"Electronics,Fashion,electronics,fashion",P00028(x1)|P00097(x2)|P00105(x1)|P00034(x2)|P00135(x2)|P00198(x1)|P00028(x1)|P00077(x1),2018
O0000189,C01028,2018-03-09 17:00:00,completed,paypal,1206.63,8,11,0.17,"Electronics,Fashion,electronics,fashion",P00028(x1)|P00097(x2)|P00105(x1)|P00034(x2)|P00135(x2)|P00198(x1)|P00028(x1)|P00077(x1),2018
O0000189,C01028,2018-03-09 17:00:00,completed,paypal,1206.63,8,11,0.17,"Electronics,Fashion,electronics,fashion",P00028(x1)|P00097(x2)|P00105(x1)|P00034(x2)|P00135(x2)|P00198(x1)|P00028(x1)|P00077(x1),2018
O0000189,C01028,2018-03-09 17:00:00,completed,paypal,1206.63,8,11,0.17,"Electronics,Fashion,electronics,fashion",P00028(x1)|P00097(x2)|P00105(x1)|P00034(x2)|P00135(x2)|P00198(x1)|P00028(x1)|P00077(x1),2018
O0000189,C01028,2018-03-09 17:00:00,completed,paypal,1206.63,8,11,0.17,"Electronics,Fashion,electronics,fashion",P00028(x1)|P00097(x2)|P00105(x1)|P00034(x2)|P00135(x2)|P00198(x1)|P00028(x1)|P00077(x1),2018
O0000189,C01028,2018-03-09 17:00:00,completed,paypal,1206.63,8,11,0.17,"Electronics,Fashion,electronics,fashion",P00028(x1)|P00097(x2)|P00105(x1)|P00034(x2)|P00135(x2)|P00198(x1)|P00028(x1)|P00077(x1),2018
O0000189,C01028,2018-03-09 17:00:00,completed,paypal,1206.63,8,11,0.17,"Electronics,Fashion,electronics,fashion",P00028(x1)|P00097(x2)|P00105(x1)|P00034(x2)|P00135(x2)|P00198(x1)|P00028(x1)|P00077(x1),2018
O0000197,C00867,2018-03-10 14:00:00,completed,credit_card,479.72,4,8,0.1,"Fashion,electronics,fashion",P00198(x1)|P00071(x3)|P00055(x3)|P00141(x1),2018
O0000197,C00867,2018-03-10 14:00:00,completed,credit_card,479.72,4,8,0.1,"Fashion,electronics,fashion",P00198(x1)|P00071(x3)|P00055(x3)|P00141(x1),2018
O0000197,C00867,2018-03-10 14:00:00,completed,credit_card,479.72,4,8,0.1,"Fashion,electronics,fashion",P00198(x1)|P00071(x3)|P00055(x3)|P00141(x1),2018
O0000197,C00867,2018-03-10 14:00:00,completed,credit_card,479.72,4,8,0.1,"Fashion,electronics,fashion",P00198(x1)|P00071(x3)|P00055(x3)|P00141(x1),2018
O0000201,C00057,2018-03-11 13:00:00,completed,credit_card,399.82,3,4,0.09,"Health,electronics,fashion",P00174(x1)|P00036(x1)|P00194(x2),2018
O0000201,C00057,2018-03-11 13:00:00,completed,credit_card,399.82,3,4,0.09,"Health,electronics,fashion",P00174(x1)|P00036(x1)|P00194(x2),2018
O0000201,C00057,2018-03-11 13:00:00,completed,credit_card,399.82,3,4,0.09,"Health,electronics,fashion",P00174(x1)|P00036(x1)|P00194(x2),2018
O0000204,C00572,2018-03-12 16:00:00,completed,credit_card,449.78,4,6,0.14,"Electronics,Fashion,Health,health",P00197(x1)|P00044(x2)|P00074(x2)|P00117(x1),2018
O0000204,C00572,2018-03-12 16:00:00,completed,credit_card,449.78,4,6,0.14,"Electronics,Fashion,Health,health",P00197(x1)|P00044(x2)|P00074(x2)|P00117(x1),2018
O0000204,C00572,2018-03-12 16:00:00,completed,credit_card,449.78,4,6,0.14,"Electronics,Fashion,Health,health",P00197(x1)|P00044(x2)|P00074(x2)|P00117(x1),2018
O0000204,C00572,2018-03-12 16:00:00,completed,credit_card,449.78,4,6,0.14,"Electronics,Fashion,Health,health",P00197(x1)|P00044(x2)|P00074(x2)|P00117(x1),2018
O0000208,C00411,2018-03-13 11:00:00,completed,bank_transfer,92.76,1,1,0.15,health,P00103(x1),2018
O0000209,C00575,2018-03-14 16:00:00,completed,bank_transfer,133.91,1,1,0.22,Electronics,P00006(x1),2018
O0000210,C00394,2018-03-15 11:00:00,completed,credit_card,671.66,3,4,0.18,"Electronics,health",P00158(x2)|P00187(x1)|P00080(x1),2018
O0000210,C00394,2018-03-15 11:00:00,completed,credit_card,671.66,3,4,0.18,"Electronics,health",P00158(x2)|P00187(x1)|P00080(x1),2018
O0000210,C00394,2018-03-15 11:00:00,completed,credit_card,671.66,3,4,0.18,"Electronics,health",P00158(x2)|P00187(x1)|P00080(x1),2018
O0000213,C00291,2018-03-16 14:00:00,completed,bank_transfer,194.6,2,2,0.07,"Electronics,electronics",P00183(x1)|P00188(x1),2018
O0000213,C00291,2018-03-16 14:00:00,completed,bank_transfer,194.6,2,2,0.07,"Electronics,electronics",P00183(x1)|P00188(x1),2018
O0000215,C00735,2018-03-17 19:00:00,completed,paypal,173.45,2,2,0.17,"Electronics,Fashion",P00152(x1)|P00028(x1),2018
O0000215,C00735,2018-03-17 19:00:00,completed,paypal,173.45,2,2,0.17,"Electronics,Fashion",P00152(x1)|P00028(x1),2018
O0000217,C00506,2018-03-18 15:00:00,completed,credit_card,142.6,1,1,0.15,Electronics,P00168(x1),2018
O0000218,C00538,2018-03-19 17:00:00,completed,credit_card,459.43,3,4,0.12,"Electronics,electronics",P00032(x1)|P00128(x1)|P00142(x2),2018
O0000218,C00538,2018-03-19 17:00:00,completed,credit_card,459.43,3,4,0.12,"Electronics,electronics",P00032(x1)|P00128(x1)|P00142(x2),2018
O0000218,C00538,2018-03-19 17:00:00,completed,credit_card,459.43,3,4,0.12,"Electronics,electronics",P00032(x1)|P00128(x1)|P00142(x2),2018
O0000221,C00076,2018-03-20 09:00:00,completed,bank_transfer,619.67,6,9,0.15,"Health,electronics,fashion,health",P00142(x1)|P00179(x1)|P00055(x3)|P00038(x1)|P00067(x2)|P00015(x1),2018
O0000221,C00076,2018-03-20 09:00:00,completed,bank_transfer,619.67,6,9,0.15,"Health,electronics,fashion,health",P00142(x1)|P00179(x1)|P00055(x3)|P00038(x1)|P00067(x2)|P00015(x1),2018
O0000221,C00076,2018-03-20 09:00:00,completed,bank_transfer,619.67,6,9,0.15,"Health,electronics,fashion,health",P00142(x1)|P00179(x1)|P00055(x3)|P00038(x1)|P00067(x2)|P00015(x1),2018
O0000221,C00076,2018-03-20 09:00:00,completed,bank_transfer,619.67,6,9,0.15,"Health,electronics,fashion,health",P00142(x1)|P00179(x1)|P00055(x3)|P00038(x1)|P00067(x2)|P00015(x1),2018
O0000221,C00076,2018-03-20 09:00:00,completed,bank_transfer,619.67,6,9,0.15,"Health,electronics,fashion,health",P00142(x1)|P00179(x1)|P00055(x3)|P00038(x1)|P00067(x2)|P00015(x1),2018
O0000221,C00076,2018-03-20 09:00:00,completed,bank_transfer,619.67,6,9,0.15,"Health,electronics,fashion,health",P00142(x1)|P00179(x1)|P00055(x3)|P00038(x1)|P00067(x2)|P00015(x1),2018
O0000227,C00029,2018-03-21 10:00:00,cancelled,paypal,0.0,0,0,0.0,,,2018
O0000228,C00812,2018-03-22 17:00:00,completed,credit_card,233.47,2,2,0.07,"fashion,health",P00175(x1)|P00051(x1),2018
O0000228,C00812,2018-03-22 17:00:00,completed,credit_card,233.47,2,2,0.07,"fashion,health",P00175(x1)|P00051(x1),2018
O0000230,C00387,2018-03-23 20:00:00,completed,bank_transfer,104.19,1,1,0.09,Electronics,P00154(x1),2018
O0000231,C00387,2018-03-24 10:00:00,completed,paypal,75.84,1,1,0.08,Electronics,P00160(x1),2018
O0000232,C01045,2018-03-25 15:00:00,completed,paypal,161.88,1,1,0.14,Health,P00068(x1),2018
O0000233,C00119,2018-03-26 20:00:00,completed,credit_card,1126.91,3,7,0.16,"Electronics,electronics",P00129(x4)|P00024(x2)|P00155(x1),2018
O0000233,C00119,2018-03-26 20:00:00,completed,credit_card,1126.91,3,7,0.16,"Electronics,electronics",P00129(x4)|P00024(x2)|P00155(x1),2018
O0000233,C00119,2018-03-26 20:00:00,completed,credit_card,1126.91,3,7,0.16,"Electronics,electronics",P00129(x4)|P00024(x2)|P00155(x1),2018
O0000236,C00511,2018-03-27 11:00:00,completed,bank_transfer,34.29,1,1,0.09,health,P00161(x1),2018
O0000237,C00642,2018-03-28 14:00:00,completed,credit_card,676.96,2,4,0.06,"Electronics,electronics",P00021(x1)|P00075(x3),2018
O0000237,C00642,2018-03-28 14:00:00,completed,credit_card,676.96,2,4,0.06,"Electronics,electronics",P00021(x1)|P00075(x3),2018
O0000239,C00902,2018-03-29 16:00:00,completed,credit_card,1213.22,3,8,0.09,"Health,fashion,health",P00067(x1)|P00195(x2)|P00094(x5),2018
O0000239,C00902,2018-03-29 16:00:00,completed,credit_card,1213.22,3,8,0.09,"Health,fashion,health",P00067(x1)|P00195(x2)|P00094(x5),2018
O0000239,C00902,2018-03-29 16:00:00,completed,credit_card,1213.22,3,8,0.09,"Health,fashion,health",P00067(x1)|P00195(x2)|P00094(x5),2018
O0000242,C00035,2018-03-30 15:00:00,cancelled,credit_card,0.0,0,0,0.0,,,2018
O0000243,C00541,2018-03-31 15:00:00,completed,credit_card,1154.73,7,13,0.16,"Electronics,Health,electronics",P00179(x3)|P00154(x1)|P00165(x1)|P00126(x2)|P00080(x1)|P00084(x2)|P00169(x3),2018
O0000243,C00541,2018-03-31 15:00:00,completed,credit_card,1154.73,7,13,0.16,"Electronics,Health,electronics",P00179(x3)|P00154(x1)|P00165(x1)|P00126(x2)|P00080(x1)|P00084(x2)|P00169(x3),2018
O0000243,C00541,2018-03-31 15:00:00,completed,credit_card,1154.73,7,13,0.16,"Electronics,Health,electronics",P00179(x3)|P00154(x1)|P00165(x1)|P00126(x2)|P00080(x1)|P00084(x2)|P00169(x3),2018
O0000243,C00541,2018-03-31 15:00:00,completed,credit_card,1154.73,7,13,0.16,"Electronics,Health,electronics",P00179(x3)|P00154(x1)|P00165(x1)|P00126(x2)|P00080(x1)|P00084(x2)|P00169(x3),2018
O0000243,C00541,2018-03-31 15:00:00,completed,credit_card,1154.73,7,13,0.16,"Electronics,Health,electronics",P00179(x3)|P00154(x1)|P00165(x1)|P00126(x2)|P00080(x1)|P00084(x2)|P00169(x3),2018
O0000243,C00541,2018-03-31 15:00:00,completed,credit_card,1154.73,7,13,0.16,"Electronics,Health,electronics",P00179(x3)|P00154(x1)|P00165(x1)|P00126(x2)|P00080(x1)|P00084(x2)|P00169(x3),2018
O0000243,C00541,2018-03-31 15:00:00,completed,credit_card,1154.73,7,13,0.16,"Electronics,Health,electronics",P00179(x3)|P00154(x1)|P00165(x1)|P00126(x2)|P00080(x1)|P00084(x2)|P00169(x3),2018
O0000250,C00561,2018-04-01 18:00:00,completed,credit_card,170.05,1,2,0.12,electronics,P00184(x2),2018
O0000251,C00568,2018-04-02 13:00:00,completed,paypal,99.93,1,1,0.18,electronics,P00098(x1),2018
O0000252,C00104,2018-04-03 09:00:00,completed,credit_card,541.09,1,3,0.03,Fashion,P00052(x3),2018
O0000253,C00765,2018-04-04 13:00:00,completed,credit_card,1109.73,6,11,0.08,"Electronics,Fashion,electronics",P00072(x2)|P00168(x2)|P00101(x1)|P00092(x4)|P00036(x1)|P00015(x1),2018
O0000253,C00765,2018-04-04 13:00:00,completed,credit_card,1109.73,6,11,0.08,"Electronics,Fashion,electronics",P00072(x2)|P00168(x2)|P00101(x1)|P00092(x4)|P00036(x1)|P00015(x1),2018
O0000253,C00765,2018-04-04 13:00:00,completed,credit_card,1109.73,6,11,0.08,"Electronics,Fashion,electronics",P00072(x2)|P00168(x2)|P00101(x1)|P00092(x4)|P00036(x1)|P00015(x1),2018
O0000253,C00765,2018-04-04 13:00:00,completed,credit_card,1109.73,6,11,0.08,"Electronics,Fashion,electronics",P00072(x2)|P00168(x2)|P00101(x1)|P00092(x4)|P00036(x1)|P00015(x1),2018
O0000253,C00765,2018-04-04 13:00:00,completed,credit_card,1109.73,6,11,0.08,"Electronics,Fashion,electronics",P00072(x2)|P00168(x2)|P00101(x1)|P00092(x4)|P00036(x1)|P00015(x1),2018
O0000253,C00765,2018-04-04 13:00:00,completed,credit_card,1109.73,6,11,0.08,"Electronics,Fashion,electronics",P00072(x2)|P00168(x2)|P00101(x1)|P00092(x4)|P00036(x1)|P00015(x1),2018
O0000259,C00648,2018-04-05 15:00:00,completed,credit_card,49.39,1,1,0.12,Electronics,P00001(x1),2018
O0000260,C00182,2018-04-06 11:00:00,completed,credit_card,722.51,3,4,0.03,"Electronics,Fashion",P00132(x1)|P00120(x2)|P00024(x1),2018
O0000260,C00182,2018-04-06 11:00:00,completed,credit_card,722.51,3,4,0.03,"Electronics,Fashion",P00132(x1)|P00120(x2)|P00024(x1),2018
O0000260,C00182,2018-04-06 11:00:00,completed,credit_card,722.51,3,4,0.03,"Electronics,Fashion",P00132(x1)|P00120(x2)|P00024(x1),2018
O0000263,C00231,2018-04-07 17:00:00,completed,credit_card,1523.87,8,14,0.17,"Electronics,Fashion,electronics,fashion",P00014(x1)|P00084(x1)|P00176(x3)|P00195(x2)|P00018(x3)|P00131(x1)|P00163(x1)|P00171(x2),2018
O0000263,C00231,2018-04-07 17:00:00,completed,credit_card,1523.87,8,14,0.17,"Electronics,Fashion,electronics,fashion",P00014(x1)|P00084(x1)|P00176(x3)|P00195(x2)|P00018(x3)|P00131(x1)|P00163(x1)|P00171(x2),2018
O0000263,C00231,2018-04-07 17:00:00,completed,credit_card,1523.87,8,14,0.17,"Electronics,Fashion,electronics,fashion",P00014(x1)|P00084(x1)|P00176(x3)|P00195(x2)|P00018(x3)|P00131(x1)|P00163(x1)|P00171(x2),2018
O0000263,C00231,2018-04-07 17:00:00,completed,credit_card,1523.87,8,14,0.17,"Electronics,Fashion,electronics,fashion",P00014(x1)|P00084(x1)|P00176(x3)|P00195(x2)|P00018(x3)|P00131(x1)|P00163(x1)|P00171(x2),2018
O0000263,C00231,2018-04-07 17:00:00,completed,credit_card,1523.87,8,14,0.17,"Electronics,Fashion,electronics,fashion",P00014(x1)|P00084(x1)|P00176(x3)|P00195(x2)|P00018(x3)|P00131(x1)|P00163(x1)|P00171(x2),2018
O0000263,C00231,2018-04-07 17:00:00,completed,credit_card,1523.87,8,14,0.17,"Electronics,Fashion,electronics,fashion",P00014(x1)|P00084(x1)|P00176(x3)|P00195(x2)|P00018(x3)|P00131(x1)|P00163(x1)|P00171(x2),2018
O0000263,C00231,2018-04-07 17:00:00,completed,credit_card,1523.87,8,14,0.17,"Electronics,Fashion,electronics,fashion",P00014(x1)|P00084(x1)|P00176(x3)|P00195(x2)|P00018(x3)|P00131(x1)|P00163(x1)|P00171(x2),2018
O0000263,C00231,2018-04-07 17:00:00,completed,credit_card,1523.87,8,14,0.17,"Electronics,Fashion,electronics,fashion",P00014(x1)|P00084(x1)|P00176(x3)|P00195(x2)|P00018(x3)|P00131(x1)|P00163(x1)|P00171(x2),2018
O0000271,C00263,2018-04-08 11:00:00,completed,paypal,34.71,1,1,0.16,electronics,P00173(x1),2018
O0000272,C00050,2018-04-09 19:00:00,completed,credit_card,516.99,2,4,0.23,"electronics,fashion",P00095(x1)|P00155(x3),2018
O0000272,C00050,2018-04-09 19:00:00,completed,credit_card,516.99,2,4,0.23,"electronics,fashion",P00095(x1)|P00155(x3),2018
O0000274,C01045,2018-04-10 15:00:00,completed,bank_transfer,214.29,2,2,0.17,"Electronics,electronics",P00167(x1)|P00108(x1),2018
O0000274,C01045,2018-04-10 15:00:00,completed,bank_transfer,214.29,2,2,0.17,"Electronics,electronics",P00167(x1)|P00108(x1),2018
O0000276,C00781,2018-04-11 11:00:00,completed,credit_card,117.31,1,1,0.03,Electronics,P00108(x1),2018
O0000277,C00469,2018-04-12 20:00:00,cancelled,credit_card,0.0,0,0,0.0,,,2018
O0000278,C00954,2018-04-13 12:00:00,completed,credit_card,95.28,1,1,0.23,fashion,P00095(x1),2018
O0000279,C00491,2018-04-14 10:00:00,completed,paypal,980.14,3,8,0.09,electronics,P00141(x2)|P00129(x4)|P00173(x2),2018
O0000279,C00491,2018-04-14 10:00:00,completed,paypal,980.14,3,8,0.09,electronics,P00141(x2)|P00129(x4)|P00173(x2),2018
O0000279,C00491,2018-04-14 10:00:00,completed,paypal,980.14,3,8,0.09,electronics,P00141(x2)|P00129(x4)|P00173(x2),2018
O0000282,C00538,2018-04-15 15:00:00,completed,credit_card,276.15,2,2,0.17,"Electronics,electronics",P00153(x1)|P00187(x1),2018
O0000282,C00538,2018-04-15 15:00:00,completed,credit_card,276.15,2,2,0.17,"Electronics,electronics",P00153(x1)|P00187(x1),2018
O0000284,C00066,2018-04-16 19:00:00,completed,credit_card,926.42,4,6,0.12,"Electronics,electronics",P00121(x2)|P00035(x2)|P00098(x1)|P00121(x1),2018
O0000284,C00066,2018-04-16 19:00:00,completed,credit_card,926.42,4,6,0.12,"Electronics,electronics",P00121(x2)|P00035(x2)|P00098(x1)|P00121(x1),2018
O0000284,C00066,2018-04-16 19:00:00,completed,credit_card,926.42,4,6,0.12,"Electronics,electronics",P00121(x2)|P00035(x2)|P00098(x1)|P00121(x1),2018
O0000284,C00066,2018-04-16 19:00:00,completed,credit_card,926.42,4,6,0.12,"Electronics,electronics",P00121(x2)|P00035(x2)|P00098(x1)|P00121(x1),2018
O0000288,C00257,2018-04-17 20:00:00,completed,credit_card,245.73,2,2,0.14,"Electronics,fashion",P00177(x1)|P00051(x1),2018
O0000288,C00257,2018-04-17 20:00:00,completed,credit_card,245.73,2,2,0.14,"Electronics,fashion",P00177(x1)|P00051(x1),2018
O0000290,C01023,2018-04-18 09:00:00,completed,bank_transfer,115.16,1,1,0.16,fashion,P00102(x1),2018
O0000291,C00336,2018-04-19 14:00:00,completed,bank_transfer,182.63,2,3,0.08,Electronics,P00048(x1)|P00110(x2),2018
O0000291,C00336,2018-04-19 14:00:00,completed,bank_transfer,182.63,2,3,0.08,Electronics,P00048(x1)|P00110(x2),2018
O0000293,C00989,2018-04-20 13:00:00,completed,bank_transfer,49.89,1,1,0.08,fashion,P00055(x1),2018
O0000294,C00537,2018-04-21 15:00:00,completed,bank_transfer,210.6,2,4,0.21,"Electronics,electronics",P00025(x1)|P00173(x3),2018
O0000294,C00537,2018-04-21 15:00:00,completed,bank_transfer,210.6,2,4,0.21,"Electronics,electronics",P00025(x1)|P00173(x3),2018
O0000296,C00208,2018-04-22 13:00:00,completed,credit_card,697.91,5,6,0.12,"Electronics,electronics,fashion",P00169(x1)|P00087(x2)|P00072(x1)|P00184(x1)|P00051(x1),2018
