order_id,product_id,quantity,unit_price,discount,item_total
O0000155,P00029,4,30.71,0.11,109.3276
O0000155,P00003,2,26.28,0.02,51.5088
O0000155,P00061,1,25.42,0.28,18.302400000000002
O0000155,P00002,1,38.85,0.29,27.5835
O0000155,P00200,1,39.29,0.29,27.895899999999997
O0000156,P00170,1,35.38,0.21,27.950200000000002
O0000157,P00019,1,24.12,0.19,19.537200000000002
O0000157,P00104,4,25.44,0.23,78.35520000000001
O0000157,P00123,2,22.11,0.06,41.56679999999999
O0000158,P00154,3,19.25,0.05,54.8625
O0000158,P00189,1,18.44,0.03,17.8868
O0000158,P00004,1,19.84,0.2,15.872
O0000158,P00154,1,19.25,0.03,18.6725
O0000159,P00053,1,33.03,0.1,29.727
O0000159,P00131,2,25.76,0.02,50.4896
O0000160,P00172,2,20.51,0.01,40.6098
O0000160,P00114,1,32.34,0.28,23.2848
O0000161,P00101,1,29.41,0.19,23.822100000000002
O0000162,P00076,1,23.75,0.04,22.8
O0000162,P00087,1,35.81,0.09,32.58710000000001
O0000163,P00151,2,37.08,0.15,63.035999999999994
O0000163,P00178,1,27.79,0.15,23.621499999999997
O0000164,P00038,1,37.76,0.02,37.004799999999996
O0000165,P00191,1,25.84,0.05,24.548
O0000165,P00089,3,19.74,0.11,52.705799999999996
O0000166,P00113,2,40.33,0.23,62.1082
O0000167,P00069,1,34.03,0.13,29.6061
O0000167,P00129,1,18.4,0.07,17.112
O0000167,P00181,5,33.93,0.26,125.541
O0000167,P00143,1,22.74,0.24,17.2824
O0000167,P00124,1,29.27,0.26,21.6598
O0000167,P00127,2,34.04,0.02,66.7184
O0000167,P00003,1,26.28,0.22,20.4984
O0000167,P00091,3,29.55,0.13,77.1255
O0000167,P00047,2,34.41,0.16,57.80879999999999
O0000168,P00005,2,34.49,0.1,62.08200000000001
O0000169,P00154,1,19.25,0.08,17.71
O0000169,P00128,1,23.84,0.25,17.88
O0000169,P00036,1,23.52,0.11,20.9328
O0000170,P00137,4,21.74,0.11,77.39439999999999
O0000170,P00172,2,20.51,0.22,31.995600000000003
O0000170,P00020,3,24.87,0.26,55.2114
O0000171,P00039,1,40.53,0.16,34.0452
O0000172,P00054,3,21.56,0.14,55.62479999999999
O0000172,P00137,2,21.74,0.0,43.48
O0000172,P00034,1,25.72,0.15,21.862
O0000173,P00005,2,34.49,0.17,57.2534
O0000174,P00013,2,24.15,0.07,44.919
O0000174,P00092,2,20.1,0.02,39.396
O0000174,P00090,1,21.75,0.15,18.4875
O0000175,P00085,1,36.47,0.19,29.5407
O0000175,P00191,5,25.84,0.06,121.44799999999998
O0000176,P00123,1,22.11,0.21,17.4669
O0000176,P00142,1,19.45,0.09,17.6995
O0000177,P00155,2,34.92,0.11,62.1576
O0000177,P00019,1,24.12,0.24,18.331200000000003
O0000177,P00009,1,35.42,0.05,33.649
O0000177,P00094,1,29.79,0.3,20.852999999999998
O0000177,P00004,1,19.84,0.26,14.6816
O0000177,P00148,1,18.8,0.11,16.732
O0000177,P00016,1,41.58,0.16,34.9272
O0000177,P00039,1,40.53,0.27,29.5869
O0000177,P00192,2,39.14,0.07,72.8004
O0000177,P00133,1,41.85,0.03,40.594500000000004
O0000178,P00017,2,27.14,0.22,42.3384
O0000178,P00050,1,20.14,0.07,18.7302
O0000178,P00171,4,25.44,0.08,93.6192
O0000178,P00045,3,35.11,0.03,102.17009999999999
O0000178,P00155,1,34.92,0.14,30.031200000000002
O0000178,P00179,1,23.12,0.09,21.0392
O0000178,P00081,1,31.4,0.07,29.201999999999998
O0000178,P00175,1,29.48,0.1,26.532
O0000178,P00018,2,22.7,0.18,37.228
O0000178,P00077,1,38.23,0.22,29.819399999999998
O0000179,P00049,2,38.63,0.15,65.671
O0000180,P00105,2,40.35,0.26,59.718
O0000181,P00187,3,42.02,0.15,107.151
O0000182,P00158,5,24.19,0.28,87.084
O0000182,P00003,1,26.28,0.2,21.024
O0000182,P00060,1,26.1,0.07,24.273
O0000183,P00064,3,34.72,0.13,90.61919999999999
O0000183,P00055,1,32.04,0.12,28.1952
O0000183,P00031,1,31.06,0.26,22.984399999999997
O0000183,P00194,2,40.53,0.13,70.5222
O0000183,P00143,1,22.74,0.04,21.830399999999997
O0000183,P00020,3,24.87,0.18,61.180200000000006
O0000184,P00052,1,31.26,0.17,25.9458
O0000184,P00106,1,20.98,0.15,17.833
O0000184,P00162,1,21.43,0.11,19.0727
O0000184,P00056,1,19.94,0.03,19.3418
O0000184,P00022,2,37.05,0.09,67.431
O0000184,P00046,1,41.67,0.12,36.6696
O0000184,P00007,1,33.14,0.06,31.1516
O0000184,P00142,3,19.45,0.12,51.34799999999999
O0000184,P00007,1,33.14,0.23,25.5178
O0000184,P00048,1,31.98,0.23,24.6246
O0000185,P00024,3,41.18,0.18,101.3028
O0000186,P00088,2,32.81,0.03,63.6514
O0000187,P00196,2,28.43,0.01,56.291399999999996
O0000187,P00031,3,31.06,0.06,87.58919999999999
O0000188,P00078,3,19.71,0.25,44.347500000000004
O0000188,P00129,2,18.4,0.26,27.232
O0000188,P00166,2,18.08,0.09,32.9056
O0000188,P00004,1,19.84,0.1,17.856
O0000189,P00164,1,28.82,0.02,28.2436
O0000189,P00091,2,29.55,0.09,53.781000000000006
O0000190,P00186,3,21.27,0.19,51.6861
O0000190,P00178,1,27.79,0.19,22.509900000000002
O0000190,P00066,1,23.19,0.24,17.6244
O0000190,P00122,3,37.36,0.28,80.6976
O0000190,P00150,1,36.05,0.12,31.723999999999997
O0000190,P00012,1,35.09,0.05,33.3355
O0000190,P00082,1,31.14,0.1,28.026
O0000190,P00152,1,32.69,0.09,29.747899999999998
O0000190,P00136,2,29.9,0.27,43.653999999999996
O0000190,P00115,2,23.61,0.16,39.6648
O0000191,P00153,1,22.09,0.21,17.4511
O0000191,P00092,1,20.1,0.08,18.492
O0000192,P00189,2,18.44,0.12,32.4544
O0000192,P00166,1,18.08,0.21,14.283199999999999
O0000192,P00148,6,18.8,0.27,82.34400000000001
O0000192,P00198,1,18.79,0.2,15.032
O0000192,P00198,2,18.79,0.02,36.828399999999995
O0000193,P00116,2,40.95,0.15,69.61500000000001
O0000194,P00191,5,25.84,0.26,95.60799999999999
O0000194,P00042,3,27.21,0.08,75.0996
O0000195,P00064,1,34.72,0.17,28.8176
O0000196,P00082,1,31.14,0.03,30.2058
O0000196,P00164,1,28.82,0.07,26.802599999999998
O0000196,P00175,1,29.48,0.07,27.4164
O0000196,P00058,2,32.04,0.15,54.467999999999996
O0000196,P00051,1,23.69,0.21,18.715100000000003
O0000196,P00137,1,21.74,0.23,16.7398
O0000196,P00068,1,40.12,0.15,34.102
O0000197,P00152,1,32.69,0.3,22.882999999999996
O0000198,P00016,1,41.58,0.01,41.1642
O0000199,P00028,1,36.38,0.0,36.38
O0000200,P00057,1,18.72,0.23,14.414399999999999
O0000200,P00182,3,23.7,0.03,68.967
O0000200,P00129,3,18.4,0.17,45.815999999999995
O0000200,P00145,1,20.47,0.15,17.3995
O0000201,P00179,2,23.12,0.18,37.9168
O0000201,P00162,2,21.43,0.1,38.574
O0000201,P00166,1,18.08,0.01,17.899199999999997
O0000201,P00129,2,18.4,0.21,29.072
O0000202,P00020,1,24.87,0.18,20.393400000000003
O0000202,P00013,1,24.15,0.07,22.4595
O0000202,P00159,1,19.6,0.22,15.288000000000002
O0000203,P00102,1,40.58,0.29,28.811799999999998
O0000203,P00135,2,38.07,0.28,54.8208
O0000203,P00179,1,23.12,0.27,16.8776
O0000203,P00125,1,30.27,0.06,28.453799999999998
O0000203,P00153,1,22.09,0.2,17.672
O0000203,P00080,1,37.94,0.15,32.248999999999995
O0000203,P00002,2,38.85,0.29,55.167
O0000203,P00158,1,24.19,0.18,19.835800000000003
O0000204,P00198,1,18.79,0.16,15.783599999999998
O0000204,P00198,2,18.79,0.06,35.325199999999995
O0000204,P00189,2,18.44,0.22,28.766400000000004
O0000204,P00198,1,18.79,0.03,18.2263
O0000204,P00148,1,18.8,0.14,16.168
O0000205,P00170,2,35.38,0.03,68.6372
O0000205,P00176,1,24.48,0.26,18.1152
O0000205,P00104,2,25.44,0.27,37.1424
O0000205,P00124,1,29.27,0.17,24.2941
O0000205,P00027,3,33.94,0.23,78.4014
O0000205,P00154,1,19.25,0.16,16.169999999999998
O0000205,P00090,4,21.75,0.23,66.99
O0000205,P00139,4,27.0,0.19,87.48
O0000205,P00005,2,34.49,0.02,67.60040000000001
O0000205,P00182,1,23.7,0.29,16.826999999999998
O0000206,P00189,3,18.44,0.08,50.89440000000001
O0000206,P00057,1,18.72,0.02,18.345599999999997
O0000206,P00189,1,18.44,0.04,17.7024
O0000206,P00198,1,18.79,0.14,16.159399999999998
O0000206,P00198,4,18.79,0.29,53.3636
O0000207,P00181,1,33.93,0.0,33.93
O0000208,P00093,1,25.37,0.0,25.37
O0000208,P00026,1,31.29,0.29,22.215899999999998
O0000208,P00090,1,21.75,0.08,20.01
O0000209,P00033,1,35.56,0.21,28.0924
O0000210,P00156,1,33.27,0.22,25.950600000000005
O0000210,P00169,3,32.12,0.11,85.76039999999999
O0000210,P00140,2,33.26,0.19,53.8812
O0000210,P00081,4,31.4,0.17,104.24799999999999
O0000210,P00180,1,28.32,0.27,20.6736
O0000210,P00064,1,34.72,0.0,34.72
O0000210,P00164,2,28.82,0.05,54.757999999999996
O0000210,P00119,1,36.65,0.12,32.252
O0000211,P00068,1,40.12,0.07,37.3116
O0000212,P00057,1,18.72,0.04,17.9712
O0000212,P00189,1,18.44,0.08,16.9648
O0000212,P00057,3,18.72,0.29,39.873599999999996
O0000212,P00129,1,18.4,0.12,16.192
O0000212,P00148,1,18.8,0.1,16.92
O0000213,P00069,1,34.03,0.12,29.9464
O0000213,P00181,1,33.93,0.03,32.9121
O0000213,P00145,1,20.47,0.12,18.0136
O0000213,P00058,2,32.04,0.26,47.4192
O0000213,P00119,2,36.65,0.05,69.63499999999999
O0000213,P00071,2,38.72,0.18,63.500800000000005
O0000213,P00196,1,28.43,0.19,23.0283
O0000213,P00119,1,36.65,0.04,35.184
O0000214,P00123,1,22.11,0.06,20.783399999999997
O0000214,P00191,1,25.84,0.01,25.581599999999998
O0000214,P00162,2,21.43,0.29,30.4306
O0000215,P00040,2,29.26,0.3,40.964
O0000216,P00136,2,29.9,0.17,49.63399999999999
O0000217,P00060,2,26.1,0.01,51.678000000000004
O0000217,P00144,3,19.24,0.3,40.403999999999996
O0000217,P00034,1,25.72,0.11,22.8908
O0000218,P00148,3,18.8,0.24,42.864000000000004
O0000218,P00078,2,19.71,0.02,38.6316
O0000218,P00198,1,18.79,0.19,15.2199
O0000218,P00198,1,18.79,0.27,13.7167
O0000219,P00022,2,37.05,0.15,62.98499999999999
O0000220,P00173,1,34.29,0.25,25.7175
O0000220,P00063,3,36.78,0.26,81.6516
O0000220,P00007,1,33.14,0.01,32.8086
O0000220,P00010,1,32.34,0.05,30.723000000000003
O0000220,P00103,1,38.92,0.18,31.914400000000004
O0000220,P00159,4,19.6,0.21,61.93600000000001
O0000220,P00111,2,39.47,0.13,68.67779999999999
O0000221,P00004,1,19.84,0.15,16.864
O0000221,P00129,1,18.4,0.29,13.063999999999998
O0000221,P00145,1,20.47,0.07,19.0371
O0000221,P00166,1,18.08,0.25,13.559999999999999
O0000222,P00092,1,20.1,0.2,16.080000000000002
O0000222,P00137,1,21.74,0.22,16.9572
O0000223,P00068,1,40.12,0.03,38.916399999999996
O0000224,P00126,1,26.12,0.13,22.7244
O0000224,P00100,2,37.43,0.04,71.8656
O0000224,P00059,1,35.5,0.18,29.110000000000003
O0000224,P00007,2,33.14,0.25,49.71
O0000224,P00181,1,33.93,0.14,29.1798
O0000224,P00087,1,35.81,0.26,26.4994
O0000224,P00139,4,27.0,0.04,103.67999999999999
O0000224,P00138,1,26.3,0.19,21.303
O0000224,P00052,3,31.26,0.28,67.52159999999999
O0000224,P00096,2,21.71,0.11,38.6438
O0000225,P00198,1,18.79,0.1,16.911
O0000225,P00037,1,20.39,0.21,16.1081
O0000225,P00106,2,20.98,0.07,39.0228
O0000225,P00092,1,20.1,0.07,18.693
O0000226,P00126,1,26.12,0.11,23.2468
O0000226,P00084,1,41.01,0.04,39.3696
O0000226,P00151,2,37.08,0.24,56.361599999999996
O0000226,P00068,2,40.12,0.27,58.575199999999995
O0000226,P00196,2,28.43,0.29,40.370599999999996
O0000226,P00094,1,29.79,0.14,25.6194
O0000226,P00105,1,40.35,0.02,39.543
O0000227,P00169,1,32.12,0.23,24.7324
O0000228,P00056,1,19.94,0.3,13.958
O0000228,P00093,1,25.37,0.14,21.8182
O0000228,P00166,1,18.08,0.05,17.176
O0000229,P00066,1,23.19,0.17,19.247700000000002
O0000229,P00079,1,24.1,0.04,23.136
O0000229,P00189,3,18.44,0.25,41.49000000000001
O0000230,P00095,1,39.36,0.12,34.6368
O0000230,P00063,1,36.78,0.13,31.9986
O0000231,P00024,2,41.18,0.3,57.651999999999994
O0000232,P00105,1,40.35,0.08,37.122
O0000232,P00072,1,38.08,0.17,31.606399999999997
O0000233,P00195,1,19.28,0.08,17.7376
O0000233,P00149,1,39.43,0.26,29.1782
O0000234,P00046,3,41.67,0.2,100.00800000000001
O0000235,P00160,1,36.17,0.21,28.5743
O0000236,P00042,1,27.21,0.04,26.1216
O0000236,P00150,2,36.05,0.13,62.727
O0000237,P00141,1,41.94,0.25,31.455
O0000237,P00133,1,41.85,0.14,35.991
O0000238,P00017,2,27.14,0.03,52.6516
O0000238,P00005,1,34.49,0.06,32.4206
O0000238,P00176,1,24.48,0.21,19.3392
O0000238,P00151,2,37.08,0.21,58.5864
O0000238,P00136,1,29.9,0.2,23.92
O0000238,P00151,2,37.08,0.26,54.8784
O0000238,P00084,2,41.01,0.12,72.1776
O0000238,P00021,2,24.11,0.15,40.986999999999995
O0000239,P00037,3,20.39,0.2,48.93600000000001
O0000239,P00109,2,31.42,0.17,52.1572
O0000239,P00149,1,39.43,0.29,27.995299999999997
O0000239,P00167,1,41.68,0.16,35.011199999999995
O0000239,P00013,1,24.15,0.05,22.9425
O0000239,P00052,1,31.26,0.06,29.3844
O0000239,P00147,2,37.41,0.1,67.338
O0000240,P00057,2,18.72,0.26,27.705599999999997
O0000240,P00037,1,20.39,0.25,15.2925
O0000240,P00159,2,19.6,0.19,31.752000000000006
O0000240,P00144,3,19.24,0.24,43.8672
O0000241,P00189,3,18.44,0.12,48.68160000000001
O0000241,P00179,1,23.12,0.03,22.4264
O0000241,P00003,2,26.28,0.21,41.522400000000005
O0000242,P00039,1,40.53,0.27,29.5869
O0000242,P00065,2,29.33,0.11,52.2074
O0000242,P00075,2,32.14,0.07,59.7804
O0000242,P00168,3,29.23,0.28,63.136799999999994
O0000242,P00180,4,28.32,0.29,80.4288
O0000243,P00090,1,21.75,0.29,15.442499999999999
O0000243,P00148,1,18.8,0.01,18.612000000000002
O0000243,P00042,3,27.21,0.09,74.2833
O0000244,P00179,1,23.12,0.05,21.964
O0000245,P00036,1,23.52,0.11,20.9328
O0000245,P00108,1,28.33,0.08,26.0636
O0000246,P00189,1,18.44,0.29,13.0924
O0000246,P00198,1,18.79,0.15,15.971499999999999
O0000246,P00142,1,19.45,0.17,16.1435
O0000247,P00193,2,37.11,0.28,53.438399999999994
O0000247,P00045,2,35.11,0.14,60.389199999999995
O0000247,P00039,1,40.53,0.21,32.0187
O0000247,P00170,1,35.38,0.12,31.134400000000003
O0000247,P00064,1,34.72,0.18,28.4704
O0000247,P00020,1,24.87,0.09,22.631700000000002
O0000247,P00159,6,19.6,0.06,110.544
O0000247,P00171,3,25.44,0.05,72.504
O0000247,P00130,1,34.09,0.2,27.272000000000006
O0000247,P00166,2,18.08,0.22,28.2048
O0000248,P00104,1,25.44,0.16,21.369600000000002
O0000248,P00018,1,22.7,0.16,19.067999999999998
O0000248,P00091,1,29.55,0.17,24.5265
O0000248,P00137,2,21.74,0.23,33.4796
O0000249,P00175,1,29.48,0.2,23.584000000000003
O0000249,P00011,1,29.42,0.14,25.3012
O0000250,P00089,5,19.74,0.03,95.73899999999999
O0000250,P00144,1,19.24,0.19,15.5844
O0000250,P00089,3,19.74,0.07,55.0746
O0000251,P00169,1,32.12,0.25,24.089999999999996
O0000251,P00126,1,26.12,0.28,18.8064
O0000251,P00046,1,41.67,0.05,39.5865
O0000251,P00133,3,41.85,0.01,124.29450000000001
O0000252,P00066,3,23.19,0.19,56.35170000000001
O0000252,P00050,2,20.14,0.16,33.8352
O0000252,P00051,1,23.69,0.28,17.0568
O0000252,P00160,4,36.17,0.28,104.1696
O0000252,P00118,1,25.74,0.22,20.077199999999998
O0000252,P00155,1,34.92,0.04,33.5232
O0000252,P00015,2,31.18,0.11,55.5004
O0000252,P00082,1,31.14,0.2,24.912000000000003
O0000253,P00057,1,18.72,0.27,13.6656
O0000253,P00142,1,19.45,0.09,17.6995
O0000253,P00198,4,18.79,0.19,60.8796
O0000254,P00066,4,23.19,0.22,72.3528
O0000254,P00043,2,23.97,0.14,41.2284
O0000255,P00151,2,37.08,0.15,63.035999999999994
O0000255,P00059,1,35.5,0.24,26.98
O0000255,P00173,1,34.29,0.27,25.031699999999997
O0000255,P00055,1,32.04,0.16,26.9136
O0000255,P00153,1,22.09,0.03,21.4273
O0000255,P00194,1,40.53,0.06,38.0982
O0000255,P00005,1,34.49,0.1,31.041000000000004
O0000255,P00178,1,27.79,0.09,25.2889
O0000256,P00076,1,23.75,0.2,19.0
O0000256,P00184,1,36.06,0.2,28.848000000000003
O0000256,P00021,3,24.11,0.26,53.5242
O0000256,P00193,1,37.11,0.03,35.9967
O0000256,P00134,2,39.06,0.28,56.2464
O0000257,P00108,1,28.33,0.17,23.513899999999996
O0000258,P00157,5,23.74,0.12,104.45599999999999
O0000258,P00159,1,19.6,0.14,16.856
O0000259,P00060,3,26.1,0.27,57.159000000000006
O0000259,P00126,2,26.12,0.26,38.6576
O0000259,P00118,2,25.74,0.27,37.5804
O0000259,P00014,1,36.04,0.1,32.436
O0000259,P00027,2,33.94,0.16,57.01919999999999
O0000260,P00076,1,23.75,0.01,23.5125
O0000261,P00162,3,21.43,0.05,61.07549999999999
O0000262,P00177,3,36.5,0.28,78.84
O0000262,P00111,2,39.47,0.14,67.88839999999999
O0000262,P00184,2,36.06,0.05,68.514
O0000262,P00065,1,29.33,0.26,21.7042
O0000262,P00167,2,41.68,0.07,77.5248
O0000263,P00184,1,36.06,0.03,34.9782
O0000263,P00059,1,35.5,0.29,25.205
O0000263,P00133,1,41.85,0.13,36.4095
O0000263,P00133,1,41.85,0.15,35.5725
O0000263,P00031,4,31.06,0.27,90.6952
O0000263,P00014,1,36.04,0.21,28.471600000000002
O0000263,P00120,2,22.97,0.2,36.752
O0000263,P00162,1,21.43,0.24,16.2868
O0000264,P00078,3,19.71,0.09,53.8083
O0000264,P00057,1,18.72,0.04,17.9712
O0000264,P00004,3,19.84,0.03,57.734399999999994
O0000265,P00035,1,27.32,0.13,23.7684
O0000265,P00118,2,25.74,0.07,47.8764
O0000266,P00091,1,29.55,0.04,28.368
O0000266,P00138,2,26.3,0.05,49.97
O0000267,P00046,1,41.67,0.13,36.252900000000004
O0000268,P00008,1,40.34,0.16,33.885600000000004
O0000269,P00070,3,35.4,0.16,89.20799999999998
O0000270,P00008,1,40.34,0.09,36.7094
O0000270,P00078,1,19.71,0.17,16.3593
O0000270,P00197,2,31.6,0.04,60.672
O0000270,P00044,4,29.59,0.02,115.9928
O0000271,P00189,1,18.44,0.21,14.567600000000002
O0000271,P00004,2,19.84,0.09,36.1088
O0000271,P00189,3,18.44,0.02,54.21360000000001
O0000272,P00076,1,23.75,0.19,19.2375
O0000273,P00135,1,38.07,0.05,36.1665
O0000273,P00116,1,40.95,0.15,34.807500000000005
O0000273,P00058,2,32.04,0.15,54.467999999999996
O0000273,P00193,1,37.11,0.1,33.399
O0000273,P00090,3,21.75,0.02,63.945
O0000273,P00122,1,37.36,0.0,37.36
O0000274,P00178,1,27.79,0.15,23.621499999999997
O0000275,P00080,1,37.94,0.28,27.316799999999997
O0000275,P00141,1,41.94,0.23,32.2938
O0000276,P00073,2,28.56,0.1,51.408
O0000276,P00057,4,18.72,0.08,68.8896
O0000277,P00063,1,36.78,0.11,32.7342
O0000277,P00056,3,19.94,0.18,49.05240000000001
O0000277,P00051,1,23.69,0.26,17.5306
O0000278,P00115,1,23.61,0.1,21.249
O0000278,P00046,3,41.67,0.14,107.5086
O0000278,P00096,2,21.71,0.13,37.775400000000005
O0000278,P00033,3,35.56,0.23,82.1436
O0000278,P00006,1,26.46,0.03,25.6662
O0000278,P00036,5,23.52,0.08,108.192
O0000278,P00155,2,34.92,0.01,69.1416
O0000278,P00040,2,29.26,0.15,49.742000000000004
O0000279,P00157,3,23.74,0.01,70.5078
O0000280,P00111,1,39.47,0.12,34.7336
O0000280,P00053,1,33.03,0.21,26.093700000000002
O0000280,P00028,1,36.38,0.03,35.2886
O0000280,P00167,3,41.68,0.29,88.77839999999999
O0000280,P00121,4,33.88,0.03,131.4544
O0000280,P00155,2,34.92,0.25,52.38
O0000280,P00135,2,38.07,0.07,70.8102
O0000280,P00030,3,38.65,0.11,103.1955
O0000280,P00076,1,23.75,0.28,17.099999999999998
O0000280,P00093,2,25.37,0.09,46.1734
O0000281,P00140,1,33.26,0.09,30.2666
O0000281,P00118,2,25.74,0.04,49.42079999999999
O0000281,P00139,2,27.0,0.12,47.52
O0000282,P00108,1,28.33,0.16,23.797199999999997
O0000283,P00029,1,30.71,0.2,24.568
O0000284,P00153,1,22.09,0.19,17.8929
O0000285,P00012,3,35.09,0.05,100.0065
O0000285,P00172,1,20.51,0.01,20.3049
O0000286,P00140,1,33.26,0.19,26.9406
O0000286,P00065,1,29.33,0.14,25.223799999999997
O0000286,P00013,2,24.15,0.11,42.986999999999995
O0000286,P00195,4,19.28,0.12,67.8656
O0000286,P00137,2,21.74,0.15,36.958
O0000286,P00076,1,23.75,0.25,17.8125
O0000287,P00018,2,22.7,0.01,44.946
O0000287,P00005,2,34.49,0.26,51.0452
O0000288,P00048,2,31.98,0.14,55.0056
O0000288,P00135,1,38.07,0.21,30.075300000000002
O0000288,P00148,3,18.8,0.21,44.556000000000004
O0000289,P00147,1,37.41,0.06,35.1654
O0000289,P00137,4,21.74,0.07,80.87279999999998
O0000290,P00117,1,23.7,0.14,20.381999999999998
O0000290,P00063,1,36.78,0.02,36.0444
O0000290,P00173,1,34.29,0.12,30.1752
O0000290,P00097,1,31.36,0.23,24.1472
O0000290,P00126,3,26.12,0.09,71.30760000000001
O0000290,P00077,1,38.23,0.23,29.437099999999997
O0000290,P00097,2,31.36,0.07,58.32959999999999
O0000290,P00087,1,35.81,0.3,25.067
O0000290,P00164,3,28.82,0.16,72.6264
O0000290,P00143,1,22.74,0.28,16.372799999999998
O0000291,P00074,2,30.48,0.05,57.912
O0000292,P00088,2,32.81,0.13,57.089400000000005
O0000292,P00103,1,38.92,0.1,35.028000000000006
O0000292,P00048,1,31.98,0.04,30.7008
O0000292,P00013,3,24.15,0.09,65.92949999999999
O0000292,P00176,2,24.48,0.15,41.616
O0000292,P00088,2,32.81,0.11,58.4018
O0000292,P00023,1,32.1,0.29,22.791
O0000292,P00185,3,30.49,0.01,90.5553
O0000292,P00174,3,29.24,0.28,63.1584
O0000292,P00029,2,30.71,0.03,59.5774
O0000293,P00199,3,25.46,0.03,74.0886
O0000293,P00069,1,34.03,0.09,30.9673
O0000294,P00012,3,35.09,0.05,100.0065
O0000294,P00106,2,20.98,0.21,33.1484
O0000294,P00136,1,29.9,0.07,27.806999999999995
O0000294,P00070,3,35.4,0.16,89.20799999999998
O0000294,P00134,2,39.06,0.0,78.12
O0000294,P00075,3,32.14,0.1,86.778
O0000294,P00163,1,32.15,0.14,27.648999999999997
O0000294,P00048,3,31.98,0.02,94.0212
O0000295,P00087,1,35.81,0.24,27.215600000000002
O0000295,P00035,3,27.32,0.12,72.12480000000001
O0000295,P00023,1,32.1,0.02,31.458000000000002
O0000295,P00168,2,29.23,0.05,55.537
O0000295,P00005,4,34.49,0.24,104.84960000000001
O0000295,P00170,1,35.38,0.08,32.549600000000005
O0000296,P00035,1,27.32,0.19,22.1292
O0000296,P00147,3,37.41,0.21,88.6617
O0000296,P00014,3,36.04,0.19,87.5772
O0000297,P00073,2,28.56,0.13,49.694399999999995
O0000297,P00142,1,19.45,0.29,13.809499999999998
O0000298,P00181,2,33.93,0.23,52.2522
O0000298,P00118,1,25.74,0.18,21.1068
O0000299,P00059,3,35.5,0.18,87.33000000000001
O0000299,P00100,1,37.43,0.25,28.072499999999998
O0000300,P00070,1,35.4,0.09,32.214
O0000300,P00061,2,25.42,0.11,45.247600000000006
O0000300,P00130,2,34.09,0.17,56.589400000000005
O0000300,P00169,1,32.12,0.1,28.907999999999998
O0000300,P00194,2,40.53,0.01,80.24940000000001
O0000300,P00077,2,38.23,0.0,76.46
O0000300,P00050,2,20.14,0.22,31.418400000000002
O0000300,P00024,2,41.18,0.19,66.7116
O0000301,P00096,3,21.71,0.01,64.47869999999999
O0000302,P00168,1,29.23,0.27,21.3379
O0000302,P00029,1,30.71,0.11,27.3319
O0000302,P00088,4,32.81,0.04,125.99040000000001
O0000303,P00011,1,29.42,0.25,22.065
O0000304,P00034,1,25.72,0.28,18.5184
O0000305,P00038,3,37.76,0.18,92.8896
O0000305,P00086,1,39.0,0.19,31.590000000000003
O0000305,P00189,2,18.44,0.07,34.2984
O0000305,P00174,1,29.24,0.23,22.5148
O0000306,P00087,2,35.81,0.04,68.7552
O0000306,P00110,1,29.86,0.02,29.2628
O0000306,P00127,2,34.04,0.25,51.06
O0000306,P00055,1,32.04,0.12,28.1952
O0000307,P00048,4,31.98,0.15,108.732
O0000307,P00038,2,37.76,0.27,55.129599999999996
O0000307,P00034,1,25.72,0.23,19.8044
O0000307,P00175,1,29.48,0.15,25.058
O0000308,P00160,4,36.17,0.1,130.21200000000002
O0000309,P00003,3,26.28,0.21,62.28360000000001
O0000310,P00181,1,33.93,0.04,32.5728
O0000310,P00110,1,29.86,0.2,23.888
O0000310,P00173,1,34.29,0.15,29.1465
O0000310,P00143,2,22.74,0.04,43.660799999999995
O0000310,P00091,1,29.55,0.2,23.64
O0000310,P00115,2,23.61,0.28,33.9984
O0000310,P00026,3,31.29,0.29,66.6477
O0000310,P00056,3,19.94,0.27,43.668600000000005
O0000310,P00156,2,33.27,0.03,64.5438
O0000310,P00018,3,22.7,0.21,53.799
O0000311,P00115,1,23.61,0.16,19.8324
O0000311,P00043,4,23.97,0.2,76.704
O0000311,P00186,1,21.27,0.04,20.4192
O0000311,P00120,1,22.97,0.03,22.2809
O0000311,P00066,3,23.19,0.06,65.39580000000001
O0000311,P00172,2,20.51,0.1,36.918000000000006
O0000311,P00157,1,23.74,0.07,22.078199999999995
O0000312,P00045,3,35.11,0.01,104.27669999999999
O0000312,P00135,2,38.07,0.09,69.2874
O0000313,P00198,4,18.79,0.04,72.1536
O0000313,P00130,4,34.09,0.07,126.8148
O0000313,P00036,1,23.52,0.25,17.64
O0000313,P00106,2,20.98,0.08,38.6032
O0000314,P00075,3,32.14,0.25,72.315
O0000314,P00160,1,36.17,0.25,27.1275
O0000315,P00029,1,30.71,0.05,29.1745
