order_id,customer_id,order_date,status,payment_method,subtotal,tax,shipping,loyalty_discount,total
ORD00000272,C100075,2021-07-13 13:42:08,completed,paypal,187.17,14.97,0.0,0.0,202.14
ORD00000273,C100075,2020-08-03 18:14:40,completed,paypal,156.42,12.51,0.0,0.0,168.93
ORD00000274,C100075,2022-03-15 15:30:06,completed,credit_card,62.77,5.02,0.0,0.0,67.79
ORD00000275,C100076,2018-07-02 12:07:08,completed,credit_card,87.45,7.0,0.0,8.74,85.71
ORD00000276,C100076,2019-04-09 07:34:48,completed,credit_card,60.23,4.82,0.0,0.0,65.05
ORD00000277,C100076,2021-09-08 20:05:56,completed,credit_card,255.95,20.48,0.0,0.0,276.43
ORD00000278,C100077,2022-09-20 11:10:38,completed,credit_card,150.83,12.07,0.0,0.0,162.9
ORD00000279,C100077,2023-04-26 15:42:18,completed,credit_card,32.21,2.58,3.28,0.0,38.06
ORD00000280,C100078,2019-12-04 06:33:18,completed,bank_transfer,121.5,9.72,0.0,0.0,131.22
ORD00000282,C100078,2019-08-24 06:41:50,completed,paypal,205.83,16.47,0.0,0.0,222.3
ORD00000283,C100078,2023-12-11 02:09:28,completed,bank_transfer,206.57,16.53,0.0,20.66,202.44
ORD00000284,C100079,2024-07-15 01:09:46,completed,credit_card,283.54,22.68,0.0,0.0,306.22
ORD00000285,C100080,2020-05-26 18:05:22,completed,credit_card,376.72,30.14,0.0,0.0,406.86
ORD00000286,C100080,2022-04-08 05:12:29,completed,credit_card,328.74,26.3,0.0,0.0,355.04
ORD00000287,C100080,2024-08-14 22:37:25,completed,credit_card,161.74,12.94,0.0,0.0,174.68
ORD00000288,C100081,2022-02-07 10:56:15,completed,credit_card,129.83,10.39,0.0,12.98,127.24
ORD00000289,C100081,2018-08-28 05:29:57,completed,credit_card,183.82,14.71,0.0,0.0,198.53
ORD00000290,C100081,2022-12-10 11:47:48,completed,credit_card,104.39,8.35,0.0,0.0,112.74
ORD00000291,C100081,2019-10-15 02:00:52,completed,credit_card,286.01,22.88,0.0,0.0,308.89
ORD00000293,C100082,2020-12-03 20:25:17,completed,bank_transfer,118.33,9.47,0.0,0.0,127.8
ORD00000295,C100083,2022-11-18 22:13:21,completed,credit_card,322.08,25.77,0.0,0.0,347.85
ORD00000296,C100083,2021-10-28 22:52:07,completed,credit_card,237.76,19.02,0.0,0.0,256.78
ORD00000297,C100084,2024-12-20 19:28:35,completed,credit_card,216.73,17.34,0.0,0.0,234.07
ORD00000298,C100085,2020-06-26 15:14:53,completed,bank_transfer,151.8,12.14,0.0,15.18,148.76
ORD00000299,C100085,2024-05-27 01:34:44,completed,credit_card,38.44,3.08,0.0,0.0,41.52
ORD00000300,C100085,2022-03-02 05:20:41,completed,credit_card,431.62,34.53,0.0,0.0,466.15
ORD00000301,C100085,2021-05-10 22:32:52,completed,credit_card,88.35,7.07,0.0,0.0,95.42
ORD00000302,C100085,2020-01-01 19:45:08,completed,credit_card,113.88,9.11,0.0,0.0,122.99
ORD00000303,C100086,2024-04-24 08:58:17,completed,credit_card,544.42,43.55,0.0,0.0,587.97
ORD00000304,C100086,2023-10-16 14:36:10,completed,credit_card,231.75,18.54,0.0,0.0,250.29
ORD00000305,C100086,2023-12-19 07:43:05,completed,bank_transfer,148.56,11.89,0.0,0.0,160.45
ORD00000306,C100086,2024-01-21 11:01:25,completed,credit_card,149.34,11.95,0.0,0.0,161.29
ORD00000307,C100086,2024-01-25 13:53:38,completed,credit_card,276.25,22.1,0.0,0.0,298.35
ORD00000308,C100087,2023-08-05 03:33:22,completed,credit_card,484.0,38.72,0.0,0.0,522.72
ORD00000309,C100087,2023-08-05 04:00:17,completed,paypal,152.34,12.19,0.0,15.23,149.29
ORD00000310,C100087,2024-12-18 20:57:17,completed,credit_card,108.92,8.71,0.0,0.0,117.63
ORD00000311,C100088,2024-06-01 14:09:24,completed,credit_card,114.5,9.16,0.0,0.0,123.66
ORD00000312,C100088,2024-06-11 15:43:41,completed,paypal,227.48,18.2,0.0,0.0,245.68
ORD00000313,C100088,2024-04-26 00:09:13,completed,bank_transfer,374.13,29.93,0.0,0.0,404.06
ORD00000314,C100088,2024-04-05 17:09:40,completed,credit_card,148.4,11.87,0.0,0.0,160.27
ORD00000315,C100089,2024-01-18 06:12:42,completed,credit_card,81.68,6.53,0.0,0.0,88.21
ORD00000316,C100089,2024-02-07 23:01:20,completed,credit_card,400.55,32.04,0.0,0.0,432.59
ORD00000317,C100089,2023-12-02 19:11:49,completed,credit_card,260.18,20.81,0.0,0.0,280.99
ORD00000318,C100089,2024-05-25 15:36:44,completed,credit_card,115.54,9.24,0.0,0.0,124.78
ORD00000319,C100090,2022-02-04 10:16:35,completed,credit_card,195.87,15.67,0.0,0.0,211.54
ORD00000320,C100090,2019-08-16 13:12:53,completed,bank_transfer,256.65,20.53,0.0,0.0,277.18
ORD00000321,C100090,2019-11-27 14:06:42,completed,credit_card,453.36,36.27,0.0,0.0,489.63
ORD00000322,C100090,2021-06-18 11:36:24,completed,credit_card,308.99,24.72,0.0,30.9,302.81
ORD00000323,C100091,2023-06-11 05:18:55,completed,credit_card,210.38,16.83,0.0,0.0,227.21
ORD00000325,C100091,2023-05-10 21:12:54,completed,paypal,26.27,2.1,3.28,0.0,31.65
ORD00000326,C100091,2023-12-30 04:08:00,completed,credit_card,237.89,19.03,0.0,23.79,233.13
ORD00000327,C100092,2021-12-17 01:15:52,completed,credit_card,424.2,33.94,0.0,0.0,458.14
ORD00000328,C100092,2022-06-12 14:51:42,completed,credit_card,103.17,8.25,0.0,0.0,111.42
ORD00000329,C100092,2022-02-26 08:53:18,completed,credit_card,102.34,8.19,0.0,0.0,110.53
ORD00000330,C100092,2021-09-20 10:27:11,completed,credit_card,59.65,4.77,0.0,0.0,64.42
ORD00000331,C100092,2021-10-19 14:34:29,completed,credit_card,63.8,5.1,0.0,0.0,68.9
ORD00000332,C100093,2024-12-31 17:44:22,completed,credit_card,267.16,21.37,0.0,0.0,288.53
ORD00000333,C100093,2018-08-25 17:53:34,completed,bank_transfer,287.06,22.96,0.0,0.0,310.02
ORD00000334,C100093,2018-11-12 11:40:05,completed,credit_card,233.85,18.71,0.0,0.0,252.56
ORD00000335,C100093,2019-05-12 15:28:11,completed,credit_card,269.05,21.52,0.0,0.0,290.57
ORD00000336,C100094,2024-02-24 04:41:24,completed,paypal,175.44,14.03,0.0,0.0,189.47
ORD00000337,C100094,2024-06-14 19:53:22,completed,credit_card,62.04,4.96,0.0,0.0,67.0
ORD00000338,C100095,2021-04-28 13:23:06,completed,credit_card,179.57,14.37,0.0,17.95,175.99
ORD00000339,C100095,2021-02-08 06:20:25,completed,credit_card,318.55,25.48,0.0,0.0,344.03
ORD00000340,C100095,2021-11-26 20:50:10,completed,paypal,292.89,23.43,0.0,0.0,316.32
ORD00000341,C100095,2020-08-23 07:29:32,completed,credit_card,204.43,16.35,0.0,0.0,220.78
ORD00000342,C100095,2023-05-05 04:19:12,completed,credit_card,114.53,9.16,0.0,0.0,123.69
ORD00000343,C100095,2021-01-10 06:15:19,completed,credit_card,228.7,18.3,0.0,0.0,247.0
ORD00000344,C100096,2021-08-06 03:03:54,completed,credit_card,184.88,14.79,0.0,0.0,199.67
ORD00000345,C100096,2021-10-09 00:21:26,completed,credit_card,153.42,12.27,0.0,0.0,165.69
ORD00000346,C100096,2021-08-03 08:11:01,completed,credit_card,172.92,13.83,0.0,0.0,186.75
ORD00000347,C100096,2021-12-19 09:39:07,completed,credit_card,311.35,24.91,0.0,0.0,336.26
ORD00000348,C100096,2023-08-16 12:11:30,completed,credit_card,232.09,18.57,0.0,0.0,250.66
ORD00000349,C100096,2022-12-06 05:06:26,completed,credit_card,106.71,8.54,0.0,0.0,115.25
ORD00000350,C100097,2024-07-25 14:07:30,completed,credit_card,100.98,8.08,0.0,0.0,109.06
ORD00000351,C100097,2024-07-31 22:06:46,completed,credit_card,112.53,9.0,0.0,0.0,121.53
ORD00000352,C100097,2024-07-19 06:22:27,completed,credit_card,347.02,27.76,0.0,0.0,374.78
ORD00000353,C100098,2020-08-27 11:55:52,completed,credit_card,84.02,6.72,0.0,0.0,90.74
ORD00000354,C100098,2019-10-21 06:18:23,completed,credit_card,106.6,8.53,0.0,0.0,115.13
ORD00000356,C100098,2019-05-15 12:59:59,completed,credit_card,194.74,15.58,0.0,0.0,210.32
ORD00000357,C100099,2021-01-29 20:43:04,completed,credit_card,248.48,19.88,0.0,0.0,268.36
ORD00000358,C100099,2020-10-16 14:47:38,completed,credit_card,103.78,8.3,0.0,0.0,112.08
ORD00000359,C100099,2020-10-02 20:19:08,completed,paypal,195.11,15.61,0.0,0.0,210.72
ORD00000360,C100099,2022-08-16 04:07:01,completed,credit_card,114.78,9.18,0.0,0.0,123.96
ORD00000361,C100100,2019-11-29 20:47:46,completed,bank_transfer,146.31,11.71,0.0,0.0,158.02
ORD00000362,C100100,2020-02-03 03:16:53,completed,credit_card,91.46,7.32,0.0,0.0,98.78
ORD00000363,C100100,2021-03-25 01:44:38,completed,credit_card,91.05,7.28,0.0,0.0,98.33
ORD00000364,C100100,2020-07-29 22:42:09,completed,paypal,225.46,18.04,0.0,0.0,243.5
ORD00000365,C100101,2021-04-23 15:36:15,completed,credit_card,115.27,9.22,0.0,0.0,124.49
ORD00000366,C100101,2022-02-04 02:15:52,completed,paypal,171.29,13.7,0.0,0.0,184.99
ORD00000367,C100101,2020-08-01 22:29:38,completed,credit_card,160.14,12.81,0.0,0.0,172.95
ORD00000368,C100101,2024-12-31 10:03:16,completed,credit_card,312.05,24.96,0.0,0.0,337.01
ORD00000369,C100102,2022-10-10 18:39:41,completed,credit_card,269.76,21.58,0.0,0.0,291.34
ORD00000370,C100102,2024-08-26 01:21:04,completed,paypal,400.59,32.05,0.0,40.06,392.58
ORD00000371,C100102,2023-12-12 23:01:34,completed,credit_card,105.76,8.46,0.0,0.0,114.22
ORD00000372,C100103,2018-11-13 03:13:11,completed,credit_card,250.93,20.07,0.0,0.0,271.0
ORD00000373,C100103,2018-10-24 03:59:49,completed,paypal,306.39,24.51,0.0,0.0,330.9
ORD00000374,C100103,2024-12-03 12:37:02,completed,bank_transfer,260.09,20.81,0.0,0.0,280.9
ORD00000375,C100103,2020-05-28 12:35:53,completed,credit_card,223.36,17.87,0.0,22.34,218.89
ORD00000376,C100104,2022-04-01 16:27:50,completed,credit_card,131.45,10.52,0.0,0.0,141.97
ORD00000377,C100104,2020-02-09 03:12:32,completed,credit_card,475.13,38.01,0.0,0.0,513.14
ORD00000378,C100104,2023-01-03 13:04:13,completed,credit_card,179.29,14.34,0.0,0.0,193.63
ORD00000379,C100104,2022-01-03 16:13:46,completed,paypal,157.64,12.61,0.0,0.0,170.25
ORD00000380,C100105,2023-07-23 11:45:20,completed,credit_card,223.14,17.85,0.0,0.0,240.99
ORD00000381,C100105,2023-01-25 16:01:55,completed,credit_card,242.92,19.43,0.0,0.0,262.35
ORD00000382,C100105,2023-08-21 06:27:40,completed,credit_card,117.69,9.41,0.0,0.0,127.1
ORD00000383,C100106,2023-10-30 09:59:43,completed,credit_card,142.25,11.38,0.0,0.0,153.63
ORD00000384,C100106,2023-06-26 18:55:50,completed,credit_card,94.94,7.6,0.0,0.0,102.54
ORD00000385,C100106,2024-04-26 18:42:06,completed,paypal,104.85,8.39,0.0,0.0,113.24
ORD00000386,C100106,2023-02-12 12:00:11,completed,paypal,115.73,9.26,0.0,0.0,124.99
ORD00000387,C100107,2022-07-22 02:22:53,completed,paypal,190.22,15.22,0.0,19.02,186.42
ORD00000388,C100107,2024-04-22 23:31:35,completed,credit_card,61.29,4.9,0.0,0.0,66.19
ORD00000389,C100107,2021-08-29 20:27:19,completed,paypal,43.8,3.5,0.0,0.0,47.3
ORD00000390,C100107,2021-12-22 05:25:46,completed,credit_card,218.93,17.51,0.0,0.0,236.44
ORD00000391,C100108,2022-04-03 16:00:07,completed,credit_card,282.13,22.57,0.0,0.0,304.7
ORD00000392,C100108,2020-08-25 12:11:04,completed,bank_transfer,142.44,11.4,0.0,0.0,153.84
ORD00000393,C100108,2022-06-09 05:44:16,completed,credit_card,345.43,27.63,0.0,0.0,373.06
ORD00000394,C100108,2021-05-21 15:21:17,completed,bank_transfer,319.77,25.58,0.0,0.0,345.35
ORD00000395,C100109,2023-04-28 07:31:17,completed,credit_card,80.74,6.46,0.0,0.0,87.2
ORD00000396,C100109,2023-02-22 16:42:06,completed,credit_card,114.07,9.13,0.0,0.0,123.2
ORD00000397,C100109,2023-03-10 01:28:18,completed,credit_card,66.16,5.29,0.0,0.0,71.45
ORD00000398,C100109,2023-02-17 13:06:16,completed,credit_card,182.18,14.57,0.0,0.0,196.75
ORD00000399,C100110,2022-08-28 17:04:29,completed,credit_card,274.98,22.0,0.0,0.0,296.98
ORD00000400,C100110,2023-11-24 19:03:46,completed,credit_card,250.17,20.01,0.0,0.0,270.18
ORD00000401,C100110,2022-03-24 19:50:45,completed,credit_card,340.02,27.2,0.0,0.0,367.22
ORD00000402,C100111,2020-03-15 01:55:42,completed,credit_card,147.03,11.76,0.0,14.71,144.09
ORD00000403,C100111,2021-04-14 07:18:36,completed,credit_card,356.39,28.51,0.0,0.0,384.9
ORD00000404,C100112,2022-01-31 09:27:19,completed,credit_card,89.32,7.15,0.0,0.0,96.47
ORD00000405,C100112,2021-04-22 09:17:46,completed,credit_card,155.73,12.46,0.0,0.0,168.19
ORD00000406,C100112,2024-04-16 10:44:39,completed,credit_card,167.05,13.36,0.0,0.0,180.41
ORD00000407,C100113,2019-05-13 05:49:05,completed,credit_card,339.33,27.15,0.0,0.0,366.48
ORD00000408,C100113,2021-05-03 09:03:43,completed,credit_card,197.86,15.83,0.0,19.78,193.91
ORD00000409,C100113,2019-10-29 10:42:56,completed,paypal,239.01,19.12,0.0,0.0,258.13
ORD00000410,C100113,2021-09-17 07:57:43,completed,paypal,71.25,5.7,0.0,0.0,76.95
ORD00000411,C100114,2022-03-10 02:57:47,completed,paypal,167.93,13.43,0.0,0.0,181.36
ORD00000412,C100114,2022-11-09 07:16:05,completed,credit_card,399.13,31.93,0.0,0.0,431.06
ORD00000413,C100114,2022-09-20 09:46:31,completed,paypal,85.99,6.88,0.0,0.0,92.87
ORD00000414,C100114,2023-05-28 19:22:43,completed,credit_card,46.91,3.75,0.0,0.0,50.66
ORD00000415,C100114,2021-08-21 13:45:02,completed,credit_card,276.27,22.1,0.0,0.0,298.37
ORD00000416,C100115,2024-05-05 14:06:30,completed,credit_card,194.98,15.6,0.0,0.0,210.58
ORD00000417,C100115,2024-06-06 22:14:01,completed,credit_card,142.05,11.36,0.0,0.0,153.41
ORD00000418,C100116,2018-12-21 06:45:28,completed,credit_card,219.17,17.53,0.0,0.0,236.7
ORD00000419,C100116,2019-11-23 07:17:41,completed,credit_card,133.35,10.67,0.0,0.0,144.02
ORD00000420,C100116,2019-11-09 07:39:28,completed,credit_card,73.04,5.84,0.0,0.0,78.88
ORD00000421,C100117,2021-08-25 11:45:38,completed,credit_card,219.73,17.58,0.0,0.0,237.31
ORD00000422,C100117,2021-07-21 13:01:12,completed,paypal,304.77,24.38,0.0,0.0,329.15
ORD00000423,C100117,2021-04-30 14:51:27,completed,credit_card,434.76,34.78,0.0,0.0,469.54
ORD00000424,C100117,2021-12-28 16:09:06,completed,credit_card,72.15,5.77,0.0,7.22,70.7
ORD00000425,C100117,2023-01-03 16:36:46,completed,credit_card,315.53,25.24,0.0,0.0,340.77
ORD00000426,C100118,2023-11-22 22:50:59,completed,paypal,214.71,17.18,0.0,0.0,231.89
ORD00000427,C100118,2024-08-20 17:44:36,completed,credit_card,350.8,28.06,0.0,0.0,378.86
ORD00000428,C100118,2024-03-19 17:56:35,completed,credit_card,241.11,19.29,0.0,0.0,260.4
ORD00000429,C100119,2023-03-25 08:28:19,completed,credit_card,287.47,23.0,0.0,0.0,310.47
ORD00000430,C100119,2024-01-16 17:01:39,completed,credit_card,200.98,16.08,0.0,0.0,217.06
ORD00000431,C100119,2021-12-30 13:50:44,completed,credit_card,277.89,22.23,0.0,0.0,300.12
ORD00000432,C100119,2021-12-09 08:39:35,completed,credit_card,114.73,9.18,0.0,11.47,112.44
ORD00000433,C100120,2023-11-13 09:00:06,completed,paypal,78.78,6.3,0.0,0.0,85.08
ORD00000434,C100120,2024-11-06 00:27:48,completed,credit_card,108.37,8.67,0.0,0.0,117.04
ORD00000435,C100120,2023-10-30 04:53:14,completed,paypal,186.99,14.96,0.0,0.0,201.95
ORD00000436,C100121,2023-02-17 01:46:13,completed,credit_card,162.66,13.01,0.0,0.0,175.67
ORD00000437,C100121,2022-07-25 20:48:50,completed,credit_card,229.7,18.38,0.0,0.0,248.08
ORD00000438,C100121,2022-07-27 21:58:29,completed,credit_card,119.21,9.54,0.0,0.0,128.75
ORD00000439,C100121,2022-08-02 20:23:57,completed,credit_card,163.84,13.11,0.0,16.38,160.57
ORD00000440,C100121,2023-10-14 10:27:35,completed,bank_transfer,89.21,7.14,0.0,0.0,96.35
ORD00000442,C100122,2024-03-08 01:48:34,completed,credit_card,276.95,22.16,0.0,0.0,299.11
ORD00000443,C100122,2021-04-05 22:05:44,completed,credit_card,214.58,17.17,0.0,21.46,210.3
ORD00000445,C100123,2022-04-06 19:46:50,completed,paypal,428.06,34.24,0.0,0.0,462.3
ORD00000446,C100123,2024-01-22 09:05:56,completed,credit_card,383.11,30.65,0.0,0.0,413.76
ORD00000447,C100123,2022-01-05 09:06:27,completed,credit_card,73.48,5.88,0.0,0.0,79.36
ORD00000448,C100123,2022-07-31 17:12:29,completed,bank_transfer,199.06,15.92,0.0,0.0,214.98
ORD00000450,C100124,2023-10-11 20:33:34,completed,credit_card,86.91,6.95,0.0,0.0,93.86
ORD00000451,C100124,2023-06-16 12:43:59,completed,paypal,84.58,6.77,0.0,0.0,91.35
ORD00000452,C100124,2023-07-21 12:27:37,completed,credit_card,21.35,1.71,3.28,0.0,26.34
ORD00000453,C100125,2022-05-09 15:24:53,completed,credit_card,266.22,21.3,0.0,0.0,287.52
ORD00000454,C100125,2021-11-26 19:07:03,completed,credit_card,154.82,12.39,0.0,15.48,151.73
ORD00000455,C100126,2022-07-15 09:38:39,completed,bank_transfer,236.62,18.93,0.0,0.0,255.55
ORD00000456,C100126,2023-05-16 03:00:05,completed,credit_card,275.51,22.04,0.0,0.0,297.55
ORD00000457,C100126,2022-09-12 10:49:14,completed,credit_card,116.19,9.29,0.0,0.0,125.48
ORD00000458,C100126,2023-03-13 03:39:47,completed,credit_card,101.99,8.16,0.0,0.0,110.15
ORD00000459,C100127,2024-09-16 06:34:44,completed,credit_card,178.51,14.28,0.0,0.0,192.79
ORD00000460,C100127,2024-11-15 18:42:38,completed,credit_card,105.75,8.46,0.0,0.0,114.21
ORD00000461,C100128,2022-03-21 12:51:34,completed,credit_card,73.86,5.91,0.0,0.0,79.77
ORD00000462,C100128,2020-04-29 08:50:04,completed,bank_transfer,55.92,4.47,0.0,0.0,60.39
ORD00000463,C100128,2022-07-13 21:00:46,completed,credit_card,320.24,25.62,0.0,0.0,345.86
ORD00000464,C100129,2023-07-17 21:08:00,completed,paypal,459.77,36.78,0.0,45.97,450.58
ORD00000465,C100129,2023-11-13 18:30:43,completed,credit_card,325.02,26.0,0.0,0.0,351.02
ORD00000466,C100129,2024-05-03 15:24:15,completed,paypal,162.83,13.03,0.0,0.0,175.86
ORD00000467,C100129,2023-10-23 14:34:50,completed,credit_card,253.51,20.28,0.0,0.0,273.79
ORD00000468,C100129,2023-12-04 02:50:49,completed,credit_card,141.36,11.31,0.0,0.0,152.67
ORD00000469,C100130,2020-02-21 00:54:22,completed,credit_card,159.16,12.73,0.0,0.0,171.89
ORD00000470,C100130,2019-10-22 02:23:33,completed,bank_transfer,373.29,29.86,0.0,37.33,365.82
ORD00000471,C100130,2019-10-11 05:22:10,completed,credit_card,25.11,2.01,3.58,0.0,30.7
ORD00000472,C100130,2019-09-10 14:13:37,completed,bank_transfer,204.11,16.33,0.0,0.0,220.44
ORD00000473,C100130,2020-04-18 06:53:20,completed,credit_card,375.32,30.03,0.0,0.0,405.35
ORD00000474,C100131,2023-09-15 07:11:52,completed,credit_card,188.09,15.05,0.0,0.0,203.14
ORD00000475,C100131,2021-02-10 15:46:57,completed,credit_card,228.13,18.25,0.0,0.0,246.38
ORD00000476,C100131,2023-01-16 22:39:34,completed,bank_transfer,335.5,26.84,0.0,0.0,362.34
ORD00000477,C100131,2021-01-26 00:20:31,completed,credit_card,345.1,27.61,0.0,0.0,372.71
ORD00000478,C100132,2022-10-15 21:15:06,completed,bank_transfer,209.26,16.74,0.0,20.92,205.08
ORD00000479,C100132,2022-06-22 12:56:48,completed,paypal,39.27,3.14,0.0,0.0,42.41
ORD00000480,C100132,2023-05-29 18:54:52,completed,credit_card,217.08,17.37,0.0,0.0,234.45
ORD00000481,C100132,2021-12-12 21:46:31,completed,credit_card,201.66,16.13,0.0,0.0,217.79
ORD00000482,C100133,2024-10-12 09:24:55,completed,credit_card,116.83,9.35,0.0,0.0,126.18
ORD00000483,C100134,2022-09-07 21:33:44,completed,credit_card,304.15,24.33,0.0,0.0,328.48
ORD00000484,C100134,2022-12-19 20:53:48,completed,credit_card,209.34,16.75,0.0,0.0,226.09
ORD00000485,C100134,2021-12-14 22:32:16,completed,credit_card,181.5,14.52,0.0,0.0,196.02
ORD00000486,C100134,2023-01-14 07:36:44,completed,credit_card,25.55,2.04,3.28,0.0,30.87
ORD00000487,C100135,2024-09-29 05:19:46,completed,credit_card,232.18,18.57,0.0,0.0,250.75
ORD00000488,C100135,2024-10-02 08:05:33,completed,credit_card,62.54,5.0,0.0,0.0,67.54
ORD00000489,C100135,2024-08-24 16:57:54,completed,credit_card,170.35,13.63,0.0,0.0,183.98
ORD00000490,C100136,2022-04-23 04:03:24,completed,credit_card,222.42,17.79,0.0,0.0,240.21
ORD00000491,C100136,2022-09-07 22:07:42,completed,paypal,138.55,11.08,0.0,0.0,149.63
ORD00000492,C100136,2022-05-21 23:08:05,completed,paypal,367.48,29.4,0.0,0.0,396.88
ORD00000493,C100136,2022-07-02 06:09:05,completed,credit_card,179.51,14.36,0.0,0.0,193.87
ORD00000494,C100136,2022-07-13 08:53:07,completed,bank_transfer,146.82,11.75,0.0,0.0,158.57
ORD00000495,C100137,2024-08-22 00:53:27,completed,credit_card,122.88,9.83,0.0,0.0,132.71
ORD00000496,C100137,2024-08-22 01:16:28,completed,credit_card,182.22,14.58,0.0,0.0,196.8
ORD00000497,C100138,2019-09-26 19:22:46,completed,bank_transfer,201.11,16.09,0.0,0.0,217.2
ORD00000498,C100138,2019-09-07 12:43:01,completed,credit_card,61.02,4.88,0.0,0.0,65.9
ORD00000499,C100138,2019-04-12 00:27:10,completed,credit_card,110.98,8.88,0.0,0.0,119.86
ORD00000500,C100138,2021-04-25 19:56:01,completed,credit_card,449.99,36.0,0.0,45.0,440.99
ORD00000501,C100138,2020-05-15 20:23:48,completed,credit_card,41.94,3.36,0.0,0.0,45.3
ORD00000502,C100138,2020-03-27 17:12:56,completed,credit_card,265.46,21.24,0.0,0.0,286.7
ORD00000503,C100139,2023-11-28 07:37:07,completed,bank_transfer,377.72,30.22,0.0,0.0,407.94
ORD00000504,C100139,2022-09-19 04:03:39,completed,paypal,327.66,26.21,0.0,0.0,353.87
ORD00000505,C100139,2024-01-03 02:02:18,completed,credit_card,98.56,7.88,0.0,0.0,106.44
ORD00000506,C100139,2022-10-14 05:27:30,completed,credit_card,132.1,10.57,0.0,0.0,142.67
ORD00000507,C100140,2023-12-06 20:25:39,completed,credit_card,272.32,21.79,0.0,0.0,294.11
ORD00000508,C100140,2023-09-07 04:54:41,completed,credit_card,233.78,18.7,0.0,0.0,252.48
ORD00000510,C100140,2023-12-14 12:40:45,completed,credit_card,244.89,19.59,0.0,0.0,264.48
ORD00000511,C100141,2023-06-04 01:49:01,completed,paypal,209.79,16.78,0.0,0.0,226.57
ORD00000512,C100141,2023-06-07 09:18:28,completed,credit_card,132.0,10.56,0.0,0.0,142.56
ORD00000513,C100141,2024-02-04 14:32:57,completed,credit_card,376.79,30.14,0.0,0.0,406.93
ORD00000514,C100141,2024-02-20 04:21:42,completed,bank_transfer,159.51,12.76,0.0,0.0,172.27
ORD00000515,C100142,2024-10-11 15:59:20,completed,credit_card,273.1,21.85,0.0,0.0,294.95
ORD00000516,C100142,2022-08-24 22:09:55,completed,bank_transfer,120.25,9.62,0.0,0.0,129.87
ORD00000517,C100142,2022-08-08 15:52:02,completed,credit_card,21.92,1.75,3.58,0.0,27.25
ORD00000518,C100143,2019-08-02 09:22:48,completed,credit_card,248.14,19.85,0.0,0.0,267.99
ORD00000519,C100143,2020-11-24 22:19:28,completed,credit_card,379.23,30.34,0.0,0.0,409.57
ORD00000520,C100143,2021-11-25 04:46:31,completed,credit_card,108.12,8.65,0.0,0.0,116.77
